date,buy/sell oil,buy/sell futures,storage, cash ,futures position,debt_over_oil,pnl,oil_spot,oil_futures
20071217,10000,0,0,48023589.32,500000,0,36000,90.8250419,89.18799349
20071218,10000,0,0,47606931.21,500000,0,-420500,90.68448454,88.34490995
20071219,10000,0,0,47890739.77,500000,0,280000,91.23589566,88.90632597
20071220,10000,0,0,47820571.02,500000,0,-74000,91.15560912,88.75781378
20071221,10000,0,0,48216896.67,500000,0,392500,93.51225942,89.54454257
20071227,10000,0,0,49121254.02,500000,0,900500,96.8313771,91.34898604
20071228,10000,0,0,48943683.72,500000,0,-181500,96.20991177,90.98543603
20080102,10000,0,0,50421099.22,500000,0,1473500,93.82288508,93.938168
20080103,10000,0,0,50718632.91,500000,0,293500,99.39580422,94.52676055
20080104,10000,0,0,50562190.40,500000,0,-160500,97.52093969,94.20529048
20080107,10000,0,0,49495235.37,500000,0,-1071000,95.29486641,92.058934
20080108,10000,0,0,49727694.99,500000,0,228500,96.53823412,92.51637629
20080109,10000,0,0,49063673.21,500000,0,-668000,95.87609017,91.17737633
20080110,10000,0,0,48354598.30,500000,0,-713000,93.91047929,89.74790209
20080111,10000,0,0,48042466.67,500000,0,-316000,92.88738047,89.11438396
20080114,10000,0,0,48598310.06,500000,0,552000,94.40177236,90.22084961
20080115,10000,0,0,48019197.93,500000,0,-583000,92.09485286,89.05209116
20080116,10000,0,0,47467039.47,500000,0,-556000,91.03159956,87.93754517
20080117,10000,0,0,47075336.83,500000,0,-395500,90.31931426,87.14470012
20080118,10000,0,0,47116102.86,500000,0,37000,90.76030473,87.21878766
20080122,10000,0,0,46832372.14,500000,0,-287500,90.03822229,86.64234079
20080123,10000,0,0,45981118.73,500000,0,-855000,87.49017527,84.92907357
20080124,10000,0,0,46841797.22,500000,0,857000,89.58576827,86.6462532
20080125,10000,0,0,47762044.57,500000,0,916500,90.88958514,88.48297245
20080128,10000,0,0,48100365.53,500000,0,334500,91.16959917,89.15332418
20080129,10000,0,0,48334713.56,500000,0,230500,91.83128611,89.6155334
20080130,10000,0,0,48687080.34,500000,0,348500,92.52363204,90.3143006
20080131,10000,0,0,48637475.30,500000,0,-53500,91.94181898,90.20658085
20080201,10000,0,0,47689366.30,500000,0,-952000,89.14355204,88.29883631
20080204,10000,0,0,48037681.45,500000,0,344500,90.19606047,88.98872856
20080205,10000,0,0,47319024.46,500000,0,-722500,88.5914904,87.54073546
20080206,10000,0,0,46805809.99,500000,0,-517000,87.31782716,86.50417912
20080207,10000,0,0,47218554.45,500000,0,409000,88.29022656,87.32403187
20080208,10000,0,0,48615831.94,500000,0,1393500,91.95966949,90.11639679
20080211,10000,0,0,49431221.20,500000,0,811500,93.78467816,91.74262091
20080212,10000,0,0,49253675.70,500000,0,-181500,92.97242284,91.37895719
20080213,10000,0,0,49501615.99,500000,0,244000,92.97225998,91.86787736
20080214,10000,0,0,50471076.12,500000,0,965500,95.65940753,93.8027406
20080215,10000,0,0,50327113.81,500000,0,-148000,95.6996879,93.50630952
20080219,10000,0,0,51949139.98,500000,0,1618000,100.2107575,96.74901483
20080220,10000,0,0,52102295.91,500000,0,149000,100.9532406,97.04757712
20080221,10000,0,0,51574964.09,500000,0,-531500,99.10808627,95.98201563
20080222,10000,0,0,51659090.09,500000,0,80000,99.10800474,96.14248577
20080225,10000,0,0,51976222.82,500000,0,313000,99.609347,96.76979165
20080226,10000,0,0,52785880.92,500000,0,805500,101.0936067,98.384238
20080227,10000,0,0,52525603.79,500000,0,-264500,99.84993056,97.85398553
20080228,10000,0,0,53724305.83,500000,0,1194500,102.8078231,100.2476108
20080229,10000,0,0,53463103.78,500000,0,-265500,102.055893,99.71586429
20080303,10000,0,0,53691880.83,500000,0,224500,102.667562,100.1657585
20080304,10000,0,0,52311176.18,500000,0,-1385000,99.71935534,97.38955418
20080305,10000,0,0,53879861.07,500000,0,1564500,104.7316683,100.5245386
20080306,10000,0,0,54252171.46,500000,0,368000,105.6940255,101.2624775
20080307,10000,0,0,53752511.63,500000,0,-504000,105.3731039,100.2524752
20080310,10000,0,0,54186811.84,500000,0,430000,108.120547,101.1143289
20080311,10000,0,0,54616146.78,500000,0,425000,108.9831215,101.9661019
20080312,10000,0,0,55300016.07,500000,0,679500,110.1565449,103.3281536
20080313,10000,0,0,55802940.07,500000,0,498500,110.5579998,104.3270074
20080314,10000,0,0,55561904.31,500000,0,-245500,110.4375683,103.8350683
20080317,10000,0,0,53674349.26,500000,0,-1892000,105.8941904,100.0430907
20080318,10000,0,0,55459143.21,500000,0,1780500,109.6438408,103.6108418
20080319,10000,0,0,53165579.94,500000,0,-2298000,109.8445654,99.00747582
20080320,10000,-50000,0,52830378.64,450000,0,-337000,102.859717,96.57622101
20080325,30000,50000,20000,50954292.64,500000,0,141750,100.509793,98.65068816
20080326,0,0,10000,53538868.99,500000,0,1521500,105.4067957,101.6995937
20080327,0,0,0,55210052.09,500000,0,591000,107.1283339,102.8847004
20080328,10000,0,0,54610468.90,500000,0,-604000,105.1762729,101.6739195
20080331,10000,0,0,53160337.74,500000,0,-1454500,101.1592298,98.75911564
20080401,10000,0,0,52810090.56,500000,0,-354500,100.5517388,98.04796282
20080402,10000,0,0,54368815.37,500000,0,1554500,104.3960939,101.1633994
20080403,10000,0,0,53897664.88,500000,0,-475500,103.4016125,100.210171
20080404,10000,0,0,55005476.69,500000,0,1103500,106.4528456,102.421792
20080407,10000,0,0,56200877.13,500000,0,1191000,105.2491751,104.808625
20080408,10000,0,0,56009373.20,500000,0,-196000,108.7281713,104.4160425
20080409,10000,0,0,56830353.95,500000,0,816500,111.1052484,106.0525601
20080410,10000,0,0,56842900.38,500000,0,8000,110.3530893,106.0686141
20080411,10000,0,0,57026947.81,500000,0,179500,110.3830079,106.4283103
20080414,10000,0,0,57524509.96,500000,0,493000,111.9976879,107.4166355
20080415,10000,0,0,58500611.92,500000,0,971500,114.0342323,109.3635816
20080416,10000,0,0,59201791.97,500000,0,696500,115.17716,110.7598376
20080417,10000,0,0,59366528.12,500000,0,160000,115.1069551,111.080546
20080418,10000,0,0,60005777.44,500000,0,634500,116.9423501,112.352601
20080421,10000,0,0,60311577.90,500000,0,301000,117.7350676,112.9557198
20080422,10000,0,0,60972902.83,500000,0,656500,119.640723,114.2718714
20080423,10000,0,0,61283280.66,500000,0,305500,120.7039157,114.8840008
20080424,10000,0,0,60190683.32,500000,0,-1097500,117.4143913,112.6842852
20080425,10000,0,0,60869998.58,500000,0,674500,121.8361944,114.0358613
20080428,10000,0,0,61234368.18,500000,0,359500,119.0079107,114.7564395
20080429,10000,0,0,59974766.93,500000,0,-1264500,115.8787793,112.2214098
20080430,10000,0,0,58935064.91,500000,0,-1044500,113.7020865,110.1278645
20080502,10000,0,0,60307779.71,500000,0,1368000,116.5699089,112.8691534
20080505,10000,0,0,62153604.33,500000,0,1841000,120.2300848,116.5588323
20080506,10000,0,0,63204076.62,500000,0,1045500,122.1158205,118.6552955
20080507,10000,0,0,64266632.95,500000,0,1057500,123.8008867,120.7751092
20080508,10000,0,0,64757774.28,500000,0,486000,123.9713091,121.7492694
20080509,10000,0,0,66113454.90,500000,0,1350500,126.2475254,124.4561066
20080512,10000,0,0,65479743.98,500000,0,-639000,124.5122249,123.1756855
20080513,10000,0,0,66000482.36,500000,0,515500,126.076572,124.2086679
20080514,10000,0,0,65748762.40,500000,0,-257000,124.5018952,123.693487
20080515,10000,0,0,65535522.30,500000,0,-218500,124.391327,123.2553029
20080516,10000,0,0,66602265.14,500000,0,1061500,126.5777528,125.3828072
20080519,10000,0,0,67209093.32,500000,0,601500,127.3401001,126.5886202
20080520,10000,0,0,68800470.05,500000,0,1586000,129.3659518,129.7675002
20080521,10000,0,0,70910474.09,500000,0,2104500,133.0767275,133.9858442
20080522,10000,0,0,69579646.92,500000,0,-1336500,130.508903,131.3074049
20080523,10000,0,0,69677213.30,500000,0,92000,131.8930163,131.4916677
20080527,10000,0,0,68546287.47,500000,0,-1136500,129.1344774,129.2135398
20080528,10000,0,0,68945771.18,500000,0,394000,131.3307407,130.0028201
20080529,10000,0,0,67395286.84,500000,0,-1556000,126.9072547,126.8841424
20080530,10000,0,0,67474678.46,500000,0,74000,126.6358366,127.0317998
20080602,10000,0,0,67907076.43,500000,0,427000,128.0394827,127.887311
20080603,10000,0,0,66649009.00,500000,0,-1263500,124.5795468,125.3547926
20080604,10000,0,0,65636840.92,500000,0,-1017500,122.5629643,123.3143378
20080605,10000,0,0,67856591.87,500000,0,2214500,128.0678151,127.7523655
20080606,10000,0,0,72554520.40,500000,0,4692500,138.8492833,137.1510232
20080609,10000,-50000,0,71425458.21,450000,0,-1131500,134.054162,132.9286839
20080610,30000,-50000,20000,67770712.97,400000,0,-1030950,130.8134617,130.6672077
20080611,30000,50000,40000,66860711.88,450000,0,1815600,135.8653909,137.1356879
20080612,10000,10000,40000,67305921.29,460000,0,440550,136.22624,138.1174466
20080613,0,0,30000,67890885.76,460000,0,-769120,134.3641525,136.4414442
20080616,10000,10000,30000,68043754.34,470000,0,148120,134.9115326,136.7639956
20080617,10000,0,30000,67680717.84,470000,0,-368480,134.2994017,135.9778718
20080618,10000,0,30000,68514272.30,470000,0,828140,136.9770498,137.7441026
20080619,10000,0,30000,66819763.44,470000,0,-1699990,132.2133019,134.1194157
20080620,10000,0,30000,67544209.02,470000,0,719100,134.920723,135.6518337
20080623,10000,0,30000,68295032.55,470000,0,745420,136.2942864,137.2416401
20080624,10000,0,30000,68668036.16,470000,0,367540,136.6954261,138.0250473
20080625,10000,0,30000,67749039.60,470000,0,-924490,134.2877311,136.0537078
20080626,10000,0,30000,69770289.52,470000,0,2015830,139.9533198,140.3511989
20080627,10000,0,30000,70278301.15,470000,0,502430,140.5149209,141.4230069
20080630,10000,0,30000,70436673.41,470000,0,152750,140.3043111,141.7491825
20080701,10000,0,30000,70858258.34,470000,0,415950,141.2770253,142.635873
20080702,10000,0,30000,71984407.01,470000,0,1120480,143.8851258,145.0261545
20080703,10000,0,30000,72743575.76,470000,0,753410,145.5999073,146.6330143
20080707,10000,0,30000,71273125.24,470000,0,-1476270,141.6885685,143.485086
20080708,10000,0,30000,69067947.09,470000,0,-2210880,136.3328991,138.7709565
20080709,10000,0,30000,68823432.53,470000,0,-250040,136.3522805,138.2365649
20080710,10000,0,30000,71116898.40,470000,0,2287960,141.9673962,143.1141814
20080711,10000,0,30000,72611547.76,470000,0,1488960,145.9783413,146.2897919
20080714,10000,0,30000,72865516.68,470000,0,248160,145.4971298,146.8190998
20080715,10000,0,30000,70348385.92,470000,0,-2522960,139.0404741,141.4403496
20080716,0,0,20000,69800793.79,470000,0,-1939220,138.0756583,137.3064542
20080717,10000,-50000,20000,67453075.88,420000,0,-2350000,129.5749537,130.6752304
20080718,30000,-50000,40000,64388299.28,370000,0,-489300,128.3682802,129.5173419
20080721,30000,-50000,60000,62480469.44,320000,0,711140,130.5212691,131.4190472
20080722,30000,50000,80000,59083212.60,370000,0,-840000,127.4529147,130.4334829
20080723,30000,50000,100000,55144673.06,420000,0,-1466310,123.2090193,126.463159
20080724,0,-50000,90000,56510921.43,370000,0,117600,124.2547563,125.1785859
20080725,-30000,40000,50000,60773667.95,410000,0,-632700,123.5291079,125.027734
20080728,10000,40000,50000,61234391.12,450000,0,458380,125.013145,126.1495963
20080729,10000,0,50000,60299239.87,450000,0,-940050,122.4555666,124.0567018
20080730,10000,0,50000,61900663.81,450000,0,1596600,123.0367649,127.6119916
20080731,10000,0,50000,61072215.86,450000,0,-833400,124.3503581,125.7555988
20080801,10000,0,50000,61372301.64,450000,0,295200,123.5279491,126.4133726
20080804,10000,0,50000,59933611.43,450000,0,-1443600,121.6720207,122.0291969
20080805,10000,0,50000,58413356.12,450000,0,-1525050,119.4251374,118.6343606
20080806,10000,-50000,50000,57964193.36,400000,0,-450900,118.8332891,116.2588401
20080807,10000,50000,50000,58205879.67,450000,0,240000,120.2772967,118.2300723
20080808,10000,0,50000,57062586.14,450000,0,-1147950,115.4432143,115.6739961
20080811,10000,0,50000,56838101.15,450000,0,-229050,114.6907251,115.1631592
20080812,10000,0,50000,56137498.19,450000,0,-705150,113.2561913,113.592287
20080813,10000,0,50000,57077089.19,450000,0,935100,116.2441859,115.67483
20080814,10000,0,50000,56911555.36,450000,0,-170100,115.2414277,115.2957904
20080815,10000,0,50000,56720808.29,450000,0,-195300,114.0076293,114.8602533
20080818,10000,0,50000,56290645.95,450000,0,-434700,113.1148522,113.8918393
20080819,10000,0,50000,56813999.20,450000,0,518850,114.7693169,115.04768
20080820,10000,0,50000,57694694.32,450000,0,876150,115.2202499,116.9991435
20080821,10000,0,50000,60512709.90,450000,0,2813400,121.1854226,123.2627583
20080822,10000,-50000,50000,58166504.91,400000,0,-2348100,114.9388047,116.8064101
20080825,30000,-50000,70000,55884810.86,350000,0,22000,114.8232173,116.8607014
20080826,30000,-50000,90000,53627578.79,300000,0,76650,116.3176405,117.0776802
20080827,-30000,50000,50000,58847778.78,350000,0,508500,118.8989596,120.0083939
20080828,10000,50000,50000,58267832.92,400000,0,-581700,116.331509,118.3423198
20080829,10000,50000,50000,58042754.85,450000,0,-226800,116.2009541,117.7738812
20080902,10000,0,50000,56810348.27,450000,0,-1237050,110.4400389,115.01907
20080903,0,0,40000,57346343.10,450000,0,-562050,108.9319858,113.7665316
20080904,10000,10000,40000,56613721.08,460000,0,-736650,108.1125857,112.1264012
20080905,10000,0,40000,55698710.18,460000,0,-919540,106.4477191,110.12186
20080908,10000,0,40000,55621746.08,460000,0,-81420,106.5575095,109.9437196
20080909,10000,0,40000,54259995.81,460000,0,-1366200,103.4693506,106.9674273
20080910,10000,0,40000,53924856.61,460000,0,-339480,102.7867785,106.2271115
20080911,10000,0,40000,53234570.60,460000,0,-694600,101.0714582,104.7134578
20080912,10000,0,40000,53480329.37,460000,0,241500,101.3819504,105.2392622
20080915,10000,0,40000,51088927.80,460000,0,-2395680,95.90297114,100.023455
20080916,0,-50000,30000,49470775.78,410000,0,-2531380,90.77080819,93.48877726
20080917,30000,-50000,50000,49334581.55,360000,0,1685510,90.78079503,97.56120678
20080918,30000,-50000,70000,47874871.94,310000,0,496440,97.50365301,98.92707059
20080919,30000,-50000,90000,47057652.93,260000,0,1272550,104.1732257,102.9941831
20080922,30000,-50000,110000,46113176.91,210000,0,1472900,120.4603432,108.6082527
20080923,30000,-50000,130000,43344428.27,160000,0,-612570,107.1032583,105.7191167
20080924,30000,-50000,150000,41129520.80,110000,0,-81120,105.9825369,105.2181942
20080925,30000,50000,170000,39219399.38,160000,0,249700,107.2635167,108.640482
20080926,-30000,50000,130000,43402484.74,210000,0,-61280,107.0797575,108.2566842
20080929,-30000,50000,90000,45597615.04,260000,0,-1632120,96.54271233,100.4725674
20080930,30000,-50000,110000,44334942.92,210000,0,749060,99.93158079,102.2457569
20081001,30000,-50000,130000,41976226.12,160000,0,-389130,97.79721976,100.4105781
20081002,30000,-50000,150000,39343208.51,110000,0,-754560,93.27009324,95.73832389
20081003,30000,-50000,170000,37334280.25,60000,0,-131890,93.19007168,94.55079292
20081006,-30000,-50000,130000,40492252.44,10000,0,-329220,87.96825317,89.11405791
20081007,30000,-50000,150000,38704023.24,-40000,0,12010,89.38578915,90.30391496
20081008,30000,-50000,170000,36929683.39,-90000,0,3840,88.28260942,90.20870833
20081009,-20000,50000,140000,39579910.71,-40000,0,68850,86.74477708,90.42430011
20081010,-30000,50000,100000,42937760.11,10000,0,272080,77.83045399,83.61538334
20081014,30000,-50000,120000,41373769.93,-40000,0,7280,77.96526493,83.53893278
20081015,30000,-20000,140000,40030434.04,-60000,0,145160,73.91908825,79.93758694
20081016,30000,-20000,160000,38888412.77,-80000,0,252540,69.25699006,75.76095523
20081017,30000,-20000,180000,37338945.80,-100000,0,-114800,71.23946585,77.1838754
20081020,30000,-20000,200000,35652134.46,-120000,0,-204000,73.61848276,79.20727231
20081021,30000,-20000,220000,34374999.73,-140000,0,138600,70.28633502,78.05935092
20081022,30000,-20000,240000,33792255.29,-160000,0,734440,65.35229147,72.85318998
20081023,30000,-20000,260000,32405820.88,-180000,0,-53600,66.13222125,73.18469771
20081024,30000,-20000,280000,31705606.61,-200000,0,558900,62.4557169,70.06508843
20081027,30000,-20000,300000,30731450.74,-220000,0,288400,62.62429102,68.63538437
20081028,30000,-20000,320000,29672665.75,-240000,0,194040,62.13907605,67.76023631
20081029,-20000,-20000,290000,30556847.54,-260000,0,-1164720,68.81501039,72.57174094
20081030,30000,0,310000,29244512.09,-260000,0,4420,65.38923347,72.55613228
20081031,30000,0,330000,27510011.65,-260000,0,-380640,67.22326421,74.00815652
20081103,30000,-10000,350000,26901072.03,-270000,0,667420,63.35652382,71.4636896
20081104,30000,-20000,370000,23714697.47,-290000,0,-1777140,69.94158143,78.06011139
20081105,30000,-20000,390000,23377571.36,-310000,0,967730,64.75421288,74.74843635
20081106,30000,-20000,410000,23381317.58,-330000,0,1217990,60.17558028,70.84826442
20081107,30000,-20000,430000,22166954.25,-350000,0,5280,60.44294012,70.83200195
20081110,30000,-20000,450000,20637705.72,-370000,0,-282100,61.79972196,71.62917718
20081112,30000,50000,470000,21656426.74,-320000,0,2141930,55.60966949,66.50631193
20081113,30000,-50000,490000,19969738.48,-370000,0,-521920,57.64699975,67.42115669
20081114,10000,-50000,490000,20287116.73,-420000,0,317460,56.45915843,66.58585478
20081117,10000,-10000,490000,21163694.26,-430000,0,875280,54.39005679,64.51999505
20081118,10000,0,490000,21714067.35,-430000,0,548680,53.83553378,63.25454273
20081119,10000,0,490000,21716234.48,-430000,0,430,53.07316629,63.25344371
20081120,10000,0,490000,23268551.77,-430000,0,1550580,49.69886731,59.67804863
20081121,10000,0,490000,23268263.26,-430000,0,-2150,48.60881717,59.67838358
20081124,10000,0,490000,21513576.44,-430000,0,-1756548.28,52.75818543,63.72817594
20081125,10000,0,490000,22461295.81,-430000,0,945998.28,49.26361126,61.56435294
20081126,10000,0,490000,21223832.71,-430000,0,-1239260,53.89091081,64.42273178
20081128,10000,0,490000,21053530.62,-430000,0,-172000,53.88103014,64.81970895
20081201,10000,0,490000,22686204.90,-430000,0,1630990,48.74414522,61.05923759
20081202,10000,0,490000,23649499.80,-430000,0,961480,46.43058495,58.84224031
20081203,10000,0,490000,23451011.76,-430000,0,-200380,46.26254422,59.30422405
20081204,10000,0,490000,24396307.84,-430000,0,943420,43.17697064,57.12879844
20081205,10000,0,490000,25547649.54,-430000,0,1149390,40.34852044,54.47810917
20081208,10000,0,490000,24348273.35,-430000,0,-1201420,43.21561,57.24814856
20081209,10000,0,490000,25054991.21,-430000,0,704770,41.59384758,55.62300438
20081210,10000,0,490000,25231575.61,-430000,0,174580,43.02736784,55.22028218
20081211,10000,0,490000,23540254.14,-430000,0,-1693340,47.46324478,59.14450115
20081212,10000,0,490000,23787237.36,-430000,0,245100,45.781326,58.57917453
20081215,10000,0,490000,24146470.34,-430000,0,357330,44.02995614,57.75494999
20081216,10000,0,490000,24463592.06,-430000,0,315190,43.12929841,57.02789771
20081217,10000,0,490000,24756659.14,-430000,0,291110,39.62645154,56.35638802
20081218,10000,50000,490000,25563515.95,-380000,0,806250,35.7546631,55.03700481
20081222,10000,-50000,490000,26379340.93,-430000,0,815100,30.3553456,52.36881717
20081223,10000,0,490000,26733621.28,-430000,0,352170,33.50568756,51.55593664
20081229,10000,0,490000,26209869.97,-430000,0,-525890,39.49585641,52.76853694
20081230,10000,0,490000,26033086.76,-430000,0,-178880,38.51881895,53.18077355
20090102,10000,0,490000,23395829.41,-430000,0,-2639340,45.7996073,59.2685887
20090105,10000,0,490000,22386341.07,-430000,0,-1011360,48.24118123,61.65459373
20090106,10000,0,490000,22259561.98,-430000,0,-128570,48.01405825,61.95129453
20090107,10000,0,490000,23691952.75,-430000,0,1430610,42.10413147,58.64853177
20090108,10000,0,490000,23954428.10,-430000,0,260580,41.1856087,58.0465895
20090109,10000,0,490000,23874214.46,-430000,0,-82130,40.32632244,58.23538724
20090112,10000,0,490000,24458344.39,-430000,0,582220,37.12592125,56.89090356
20090113,10000,0,490000,24025571.06,-430000,0,-434730,37.31338992,57.89420864
20090114,10000,0,490000,24006853.11,-430000,0,-20640,36.80362371,57.94162094
20090115,10000,50000,490000,24009894.40,-380000,0,2580,34.94756723,58.46207527
20090116,10000,50000,490000,24291574.45,-330000,0,281200,36.04331098,57.72115094
20090120,10000,50000,490000,25351787.30,-280000,0,1059630,42.98955863,54.50661963
20090121,10000,-50000,490000,25556873.22,-330000,0,204400,41.77335029,53.28527019
20090122,10000,-50000,490000,25481339.77,-380000,0,-76230,41.79307074,53.51409662
20090123,10000,-50000,490000,24604552.55,-430000,0,-877420,44.95719425,55.80568567
20090126,10000,0,490000,24986640.91,-430000,0,380120,45.21492393,54.92828128
20090127,10000,0,490000,25625469.84,-430000,0,636830,41.11168395,53.45825065
20090128,10000,0,490000,25127429.88,-430000,0,-500090,41.69501597,54.61249597
20090129,10000,0,490000,24982810.07,-430000,0,-146630,40.98389784,54.97012574
20090130,10000,0,490000,25201098.70,-430000,0,216290,41.22127081,54.47068482
20090202,10000,50000,490000,26000299.59,-380000,0,798510,40.13137955,53.09474928
20090203,10000,-50000,490000,26047417.46,-430000,0,46360,40.33117794,52.50629537
20090204,10000,0,490000,25768281.25,-430000,0,-281220,40.37111935,53.15564167
20090205,10000,50000,490000,25172129.52,-380000,0,-596840,41.22275237,55.01815178
20090206,-30000,50000,450000,26559645.41,-330000,0,-207860,40.22077406,55.56655656
20090209,-30000,50000,410000,28159627.48,-280000,0,28710,39.60961745,55.47921865
20090210,-30000,50000,370000,30063707.38,-230000,0,412440,37.59616338,54.00325494
20090211,-30000,50000,330000,31677621.20,-180000,0,42320,39.60995581,53.81843848
20090212,-30000,50000,290000,33004594.91,-130000,0,-23220,34.02391051,53.94752626
20090213,30000,50000,310000,32413279.08,-80000,0,157560,37.09947936,52.73306726
20090217,30000,50000,330000,31996283.52,-30000,0,280240,34.54726862,49.22558445
20090218,30000,-50000,350000,31372830.89,-80000,0,67560,34.24056165,46.55698952
20090219,30000,-50000,370000,30393388.67,-130000,0,-191120,39.06996254,48.92688338
20090220,30000,-50000,390000,29646757.89,-180000,0,50960,39.53478087,48.53771452
20090223,30000,-50000,410000,28940573.56,-230000,0,44460,37.20845656,48.29249966
20090224,30000,-50000,430000,27916345.98,-280000,0,-246100,38.56454668,49.35488758
20090225,30000,-50000,450000,26805793.11,-330000,0,-261520,42.06953658,50.28242809
20090226,30000,50000,470000,25112521.57,-280000,0,-789690,44.76250881,53.12728866
20090227,30000,-50000,490000,24351296.48,-330000,0,133280,44.30790398,52.21344777
20090302,10000,-50000,490000,25569722.73,-380000,0,1217700,39.74459776,48.54757458
20090303,10000,-50000,490000,25329990.63,-430000,0,-240540,41.23030468,49.17619952
20090304,10000,0,490000,24429017.03,-430000,0,-903000,44.92346855,51.26405244
20090305,10000,0,490000,24692841.35,-430000,0,261870,43.17176561,50.65897253
20090306,10000,0,490000,24253636.78,-430000,0,-441180,45.13123221,51.67827942
20090309,10000,0,490000,24387157.07,-430000,0,131580,46.66816447,51.37443753
20090310,10000,0,490000,24365458.04,-430000,0,-23650,45.3201195,51.43066518
20090311,10000,50000,490000,25218422.50,-380000,0,852260,41.96884884,49.8726608
20090312,10000,-50000,490000,24133083.75,-430000,0,-1086040,46.652679,52.30107576
20090313,10000,0,490000,24273904.40,-430000,0,138890,45.87887247,51.98072639
20090316,10000,0,490000,23982156.31,-430000,0,-293690,46.97010838,52.65956312
20090317,10000,0,490000,23029044.89,-430000,0,-955030,48.7673576,54.86693816
20090318,10000,0,490000,22851577.21,-430000,0,-179310,47.75561574,55.28200526
20090319,10000,0,490000,21417205.33,-430000,0,-1436200,51.19836975,58.65317428
20090320,10000,0,490000,21139418.71,-430000,0,-279500,50.65329444,59.29963253
20090323,10000,0,490000,20180059.86,-430000,0,-961050,52.57872486,61.52260329
20090324,10000,0,490000,20247034.27,-430000,0,65360,53.05537526,61.37183664
20090325,10000,0,490000,20877744.03,-430000,0,629090,51.85710909,59.91761143
20090326,10000,0,490000,20398674.25,-430000,0,-480740,53.96197459,61.02965089
20090327,10000,0,490000,20890936.15,-430000,0,490630,52.01561833,59.89589673
20090330,10000,0,490000,22168417.42,-430000,0,1275810,48.07313374,56.94554401
20090331,10000,0,490000,21983570.89,-430000,0,-186620,49.30781101,57.37721795
20090401,10000,0,490000,22475529.58,-430000,0,490200,48.04680585,56.24360639
20090402,10000,0,490000,20756037.62,-430000,0,-1721290,52.26722564,60.2246409
20090403,10000,0,490000,20450248.11,-430000,0,-307450,52.13848625,60.93663351
20090406,10000,0,490000,20682364.13,-430000,0,230480,50.68927751,60.40406712
20090407,10000,0,490000,21083058.71,-430000,0,399040,48.80282191,59.48189258
20090408,10000,0,490000,21049915.36,-430000,0,-34830,49.03162171,59.56281554
20090409,10000,50000,490000,20259716.00,-380000,0,-790340,51.8718168,61.83581256
20090414,10000,-50000,490000,20900515.58,-430000,0,640680,49.06199288,59.71560692
20090415,10000,0,490000,21242747.62,-430000,0,340560,48.90342338,58.92837259
20090416,10000,0,490000,21059977.04,-430000,0,-184470,49.62860658,59.37488922
20090417,10000,0,490000,21077571.84,-430000,0,15910,50.17511337,59.33809505
20090420,10000,50000,490000,22290867.37,-380000,0,1213030,45.93806514,56.92104646
20090421,10000,-50000,490000,22437539.59,-430000,0,146300,46.1826591,56.14828076
20090422,10000,0,490000,22417404.59,-430000,0,-21930,47.01694744,56.20054714
20090423,10000,0,490000,22516377.98,-430000,0,97180,48.27834301,55.97563191
20090424,10000,50000,490000,21925918.27,-380000,0,-590820,50.45749432,57.73690956
20090427,10000,50000,490000,22288395.14,-330000,0,362140,49.80205469,56.78189197
20090428,10000,50000,490000,22471264.84,-280000,0,182490,49.58371947,56.22784421
20090429,-30000,50000,450000,24235865.02,-230000,0,-259280,51.03695359,57.15582283
20090430,-30000,50000,410000,26215695.91,-180000,0,-50140,51.18751484,57.37411328
20090504,-30000,50000,370000,27656379.87,-130000,0,-722340,54.5417102,61.39549785
20090505,30000,-50000,390000,26640071.58,-180000,0,59800,53.50251901,60.54172191
20090506,-30000,-50000,350000,28624984.93,-230000,0,-252360,56.41511532,61.93714545
20090507,-30000,-50000,310000,30813619.18,-280000,0,-63480,56.78672541,62.21799294
20090508,10000,0,310000,30527124.27,-280000,0,-288960,58.71050897,63.24526447
20090511,10000,0,310000,30559246.44,-280000,0,29680,58.58147375,63.13975963
20090512,10000,50000,310000,30497099.65,-230000,0,-63000,58.93376004,63.76822397
20090513,-20000,50000,280000,32351847.47,-180000,0,124890,58.10075973,63.22379024
20090514,-30000,50000,240000,34648567.30,-130000,0,-31500,58.70157982,63.39941891
20090515,-30000,50000,200000,37171339.63,-80000,0,284830,56.41701762,61.20350846
20090518,-30000,50000,160000,39372551.89,-30000,0,-143680,59.11245826,63.00317508
20090519,-30000,-50000,120000,41721997.39,-80000,0,-20220,59.7336191,63.27404194
20090520,10000,50000,120000,41636118.48,-30000,0,-87600,62.10795396,64.77615352
20090521,-30000,50000,80000,44053617.64,20000,0,11940,60.63529411,64.37688405
20090522,-30000,50000,40000,46516807.96,70000,0,11400,61.79773294,64.94848704
20090526,10000,50000,40000,46545918.68,120000,0,27020,62.53914792,65.33538395
20090527,10000,50000,40000,46658028.80,170000,0,110040,63.54124228,66.25442352
20090528,10000,50000,40000,46964193.17,220000,0,304130,65.17449491,68.04729026
20090529,10000,50000,40000,47215703.68,270000,0,249480,66.40706215,69.18432863
20090601,10000,50000,40000,47821958.36,320000,0,604260,68.68146258,71.42694811
20090602,10000,50000,40000,48057583.29,370000,0,233600,68.65159251,72.15913455
20090603,10000,50000,40000,47518353.65,420000,0,-541310,66.21696539,70.69277155
